rebalance_date,selected_smoothing_halflife,selected_lower_threshold,selected_upper_threshold,oos_sharpe,oos_accuracy,oos_balanced_accuracy,oos_f1,version
2001-11-29,8,0.48,0.67,-0.5817462242084366,0.6721311475409836,0.4988601823708207,0.2,recovery_features_rising_entry_rule
2002-05-29,12,0.49,0.67,0.0,0.7890625,0.5,0.0,recovery_features_rising_entry_rule
2002-11-29,12,0.45,0.67,-0.17780464984608044,0.5983606557377049,0.583853459972863,0.4948453608247423,recovery_features_rising_entry_rule
2003-05-29,12,0.5,0.67,1.723487297122781,0.8203125,0.5,0.9012875536480687,recovery_features_rising_entry_rule
2003-12-01,12,0.46,0.67,0.3204891464688858,0.75,0.6121466293880087,0.8426395939086294,recovery_features_rising_entry_rule
2004-06-01,12,0.5,0.67,-0.527606649903128,0.6428571428571429,0.618421052631579,0.7133757961783439,recovery_features_rising_entry_rule
2004-12-01,12,0.5,0.67,-0.6319123201375993,0.6612903225806451,0.6512175962293794,0.7123287671232876,recovery_features_rising_entry_rule
2005-06-01,12,0.5,0.67,-0.18288262126063332,0.6850393700787402,0.6056910569105691,0.782608695652174,recovery_features_rising_entry_rule
2005-12-01,12,0.49,0.67,-0.3129609966696659,0.7398373983739838,0.5555555555555556,0.8446601941747572,recovery_features_rising_entry_rule
2006-06-01,12,0.49,0.67,2.577719956725249,0.8267716535433071,0.8854166666666667,0.8705882352941177,recovery_features_rising_entry_rule
2006-12-01,12,0.46,0.67,0.8332351329585219,0.8360655737704918,0.6607843137254902,0.9038461538461539,recovery_features_rising_entry_rule
2007-06-01,12,0.46,0.67,-1.6656295877652114,0.6220472440944882,0.6298717948717949,0.5932203389830508,recovery_features_rising_entry_rule
2007-12-03,4,0.48,0.67,-0.8288273289898355,0.7983870967741935,0.7372241579558654,0.647887323943662,recovery_features_rising_entry_rule
2008-06-03,4,0.48,0.67,0.0,0.9291338582677166,0.5,0.0,recovery_features_rising_entry_rule
2008-12-03,4,0.48,0.67,1.9310395282172799,0.9105691056910569,0.9030997304582211,0.8910891089108911,recovery_features_rising_entry_rule
2009-06-03,4,0.48,0.67,0.982783432671993,0.8110236220472441,0.52196261682243,0.8938053097345132,recovery_features_rising_entry_rule
2009-12-03,8,0.5,0.67,0.3781668360436341,0.7560975609756098,0.6829268292682927,0.8314606741573034,recovery_features_rising_entry_rule
2010-06-03,4,0.47,0.67,1.5301939332407966,0.7795275590551181,0.7832694414019715,0.8205128205128205,recovery_features_rising_entry_rule
2010-12-03,8,0.5,0.67,1.4462606830935922,0.8709677419354839,0.5,0.9310344827586207,recovery_features_rising_entry_rule
2011-06-03,8,0.49,0.67,-1.332943396346052,0.6614173228346457,0.5936661298980139,0.4266666666666667,recovery_features_rising_entry_rule
2011-12-05,4,0.46,0.67,0.8305451729927413,0.8225806451612904,0.7117174959871589,0.8865979381443299,recovery_features_rising_entry_rule
2012-06-05,4,0.46,0.67,0.15622665684573073,0.744,0.6992647058823529,0.813953488372093,recovery_features_rising_entry_rule
2012-12-05,4,0.46,0.67,2.8784393989294026,0.9512195121951219,0.5,0.975,recovery_features_rising_entry_rule
2013-06-05,4,0.46,0.67,0.1981016452617212,0.7874015748031497,0.6487037037037037,0.8682926829268293,recovery_features_rising_entry_rule
2013-12-05,4,0.46,0.67,0.42755815623548443,0.8048780487804879,0.6678667866786678,0.8811881188118812,recovery_features_rising_entry_rule
2014-06-05,4,0.46,0.67,0.7502856619613592,0.8503937007874016,0.7816678395496129,0.9035532994923858,recovery_features_rising_entry_rule
2014-12-05,12,0.45,0.67,0.37393724634525977,0.6422764227642277,0.5,0.7821782178217822,recovery_features_rising_entry_rule
2015-06-05,12,0.45,0.67,-0.6523273208663296,0.5590551181102362,0.5610421836228288,0.5254237288135594,recovery_features_rising_entry_rule
2015-12-07,12,0.45,0.67,-0.3675399565981727,0.6854838709677419,0.6749148991882692,0.7346938775510204,recovery_features_rising_entry_rule
2016-06-07,12,0.47,0.67,0.3390318428555772,0.6614173228346457,0.4666666666666667,0.7962085308056872,recovery_features_rising_entry_rule
2016-12-07,12,0.46,0.67,2.5304243114256058,0.975609756097561,0.5,0.9876543209876543,recovery_features_rising_entry_rule
2017-06-07,12,0.46,0.67,2.4589736536072224,0.9291338582677166,0.5,0.963265306122449,recovery_features_rising_entry_rule
2017-12-07,12,0.47,0.67,0.08196023529423993,0.6504065040650406,0.6336620469083156,0.7189542483660131,recovery_features_rising_entry_rule
2018-06-07,8,0.48,0.67,-0.035051079157645076,0.8253968253968254,0.7793478260869565,0.8735632183908046,recovery_features_rising_entry_rule
2018-12-07,12,0.47,0.67,0.3655580242342918,0.6747967479674797,0.6642305570877,0.726027397260274,recovery_features_rising_entry_rule
2019-06-07,8,0.5,0.67,0.61315297389016,0.7480314960629921,0.6898656898656899,0.8241758241758241,recovery_features_rising_entry_rule
2019-12-09,8,0.45,0.67,0.7817854982800697,0.7661290322580645,0.7516722408026756,0.8129032258064516,recovery_features_rising_entry_rule
2020-06-09,8,0.49,0.67,-0.04189566028820388,0.6141732283464567,0.587492909812819,0.6993865030674846,recovery_features_rising_entry_rule
2020-12-09,0,0.45,0.67,1.7581124426023942,0.8699186991869918,0.7510121457489879,0.9230769230769231,recovery_features_rising_entry_rule
2021-06-09,0,0.45,0.67,1.390711038351871,0.905511811023622,0.8610551075268817,0.9381443298969072,recovery_features_rising_entry_rule
2021-12-09,0,0.47,0.67,-0.7872569129603915,0.9193548387096774,0.8896969696969697,0.8076923076923077,recovery_features_rising_entry_rule
2022-06-09,0,0.47,0.67,-1.1736255013523973,0.873015873015873,0.836368730736901,0.7948717948717948,recovery_features_rising_entry_rule
2022-12-09,0,0.48,0.69,-0.2563363843690269,0.8130081300813008,0.8130618720253834,0.8130081300813008,recovery_features_rising_entry_rule
2023-06-09,4,0.47,0.67,2.1055769927620935,0.8412698412698413,0.8464285714285715,0.8484848484848485,recovery_features_rising_entry_rule
2023-12-11,4,0.49,0.67,2.3907648360675187,0.9274193548387096,0.8653039832285115,0.957345971563981,recovery_features_rising_entry_rule
2024-06-11,4,0.49,0.67,-0.15258997084393747,0.8015873015873016,0.6898329185922503,0.8743718592964824,recovery_features_rising_entry_rule
2024-12-11,4,0.49,0.67,0.026695673977634688,0.7950819672131147,0.805491990846682,0.7572815533980582,recovery_features_rising_entry_rule
2025-06-11,4,0.49,0.67,1.7516111927373261,0.8571428571428571,0.5947112790070157,0.9203539823008849,recovery_features_rising_entry_rule
2025-12-11,4,0.48,0.67,-0.8461214394521871,0.7901234567901234,0.7990196078431373,0.746268656716418,recovery_features_rising_entry_rule
